"Estado","% Ocupación"
"Baja California","66.26"
"Ciudad de México","63.50"
"México","63.33"
"Chiapas","55.67"
"Sinaloa","51.89"
"Tlaxcala","47.43"
"Puebla","45.84"
"Veracruz de Ignacio de La Llave","45.75"
"Sonora","44.37"
"Guerrero","43.57"
"Oaxaca","35.77"
"Tabasco","35.39"
"Quintana Roo","33.58"
"Yucatán","29.74"
"Morelos","27.72"
"Querétaro","25.00"
"Nayarit","22.95"
"Chihuahua","21.42"
"San Luis Potosí","21.42"
"Nuevo León","20.93"
"Hidalgo","20.73"
"Baja California Sur","18.86"
"Michoacán de Ocampo","18.51"
"Aguascalientes","17.03"
"Colima","16.32"
"Tamaulipas","13.66"
"Campeche","13.63"
"Coahuila de Zaragoza","13.07"
"Jalisco","12.82"
"Durango","12.00"
"Guanajuato","7.55"
"Zacatecas","6.66"
