"Estado","% Ocupación"
"Aguascalientes","48.61"
"Colima","44.44"
"Nuevo León","43.53"
"Ciudad de México","41.69"
"Baja California","40.93"
"Durango","37.93"
"San Luis Potosí","35.64"
"Zacatecas","34.39"
"Puebla","34.27"
"Querétaro","33.68"
"México","30.20"
"Sinaloa","30.03"
"Veracruz de Ignacio de La Llave","29.83"
"Jalisco","29.61"
"Tamaulipas","28.82"
"Coahuila de Zaragoza","28.70"
"Yucatán","28.26"
"Oaxaca","26.08"
"Hidalgo","25.11"
"Quintana Roo","24.63"
"Michoacán de Ocampo","23.74"
"Baja California Sur","22.27"
"Tlaxcala","21.80"
"Chihuahua","20.24"
"Tabasco","20.18"
"Morelos","20.16"
"Nayarit","17.85"
"Guanajuato","15.53"
"Sonora","11.07"
"Guerrero","10.71"
"Campeche","10.21"
"Chiapas","5.72"
