"Estado","% Ocupación"
"Colima","100.00"
"Veracruz de Ignacio de La Llave","75.57"
"Tlaxcala","75.00"
"Nuevo León","73.87"
"Querétaro","73.52"
"Sinaloa","71.87"
"Sonora","70.58"
"Nayarit","70.00"
"Ciudad de México","63.55"
"Puebla","61.44"
"Baja California","56.52"
"Yucatán","54.54"
"Guanajuato","54.54"
"México","53.96"
"Guerrero","51.19"
"Tabasco","51.09"
"Quintana Roo","49.29"
"Tamaulipas","43.11"
"Chiapas","41.93"
"Durango","40.54"
"Oaxaca","40.35"
"San Luis Potosí","40.00"
"Michoacán de Ocampo","40.00"
"Jalisco","36.47"
"Chihuahua","34.56"
"Aguascalientes","33.33"
"Coahuila de Zaragoza","32.35"
"Morelos","30.00"
"Zacatecas","23.33"
"Campeche","17.24"
"Hidalgo","9.00"
"Baja California Sur","7.69"
