"Estado","% Ocupación"
"Ciudad de México","90.32"
"Guanajuato","84.10"
"México","83.03"
"Hidalgo","82.92"
"Nuevo León","80.85"
"Puebla","76.29"
"Morelos","66.66"
"Nayarit","66.06"
"Querétaro","64.59"
"Sonora","59.54"
"Guerrero","56.26"
"Tlaxcala","55.04"
"Oaxaca","53.96"
"Baja California Sur","53.50"
"Baja California","52.91"
"Michoacán de Ocampo","52.19"
"Jalisco","49.70"
"Coahuila de Zaragoza","46.96"
"Zacatecas","46.18"
"Veracruz de Ignacio de La Llave","45.39"
"Durango","44.00"
"Sinaloa","39.36"
"San Luis Potosí","37.25"
"Colima","36.79"
"Tabasco","34.57"
"Aguascalientes","33.73"
"Tamaulipas","32.50"
"Quintana Roo","26.68"
"Chihuahua","21.53"
"Chiapas","14.93"
"Yucatán","11.91"
"Campeche","6.51"
