"Estado","% Ocupación"
"Ciudad de México","72.82"
"Baja California","60.02"
"México","54.58"
"Quintana Roo","43.14"
"Campeche","40.90"
"Tabasco","38.83"
"Guerrero","36.68"
"Morelos","35.82"
"Hidalgo","34.81"
"Veracruz de Ignacio de La Llave","34.72"
"Sinaloa","33.71"
"Chihuahua","25.47"
"Puebla","23.12"
"Yucatán","20.84"
"Nayarit","18.18"
"Durango","14.61"
"Chiapas","14.02"
"Tlaxcala","13.92"
"Tamaulipas","11.59"
"Baja California Sur","11.59"
"Nuevo León","10.62"
"Michoacán de Ocampo","10.43"
"Oaxaca","9.20"
"Aguascalientes","9.09"
"Sonora","8.00"
"Coahuila de Zaragoza","7.74"
"Guanajuato","7.45"
"Jalisco","7.13"
"San Luis Potosí","6.39"
"Zacatecas","5.94"
"Querétaro","5.28"
"Colima","3.78"
