"Estado","% Ocupación"
"Ciudad de México","60.34"
"México","55.67"
"Baja California","50.93"
"Chiapas","47.11"
"Guerrero","41.74"
"Sinaloa","38.92"
"Oaxaca","37.39"
"Tabasco","36.13"
"Veracruz de Ignacio de La Llave","33.76"
"Puebla","30.86"
"Tlaxcala","25.64"
"Hidalgo","22.22"
"Quintana Roo","21.25"
"Sonora","20.10"
"Yucatán","19.77"
"Chihuahua","19.73"
"Nayarit","18.86"
"Querétaro","18.51"
"Colima","16.66"
"Morelos","16.16"
"Aguascalientes","14.54"
"San Luis Potosí","13.54"
"Nuevo León","13.47"
"Michoacán de Ocampo","13.38"
"Guanajuato","12.57"
"Tamaulipas","11.05"
"Baja California Sur","10.63"
"Coahuila de Zaragoza","10.13"
"Durango","8.00"
"Zacatecas","7.35"
"Campeche","6.57"
"Jalisco","4.27"
