"Estado","% Ocupación"
"Ciudad de México","79.70"
"México","74.45"
"Guerrero","72.46"
"Morelos","53.48"
"Chiapas","53.22"
"Tlaxcala","52.59"
"Baja California","50.97"
"Tabasco","50.92"
"Puebla","44.24"
"Hidalgo","43.64"
"Veracruz de Ignacio de La Llave","42.03"
"Sinaloa","41.90"
"Sonora","37.90"
"Nayarit","35.66"
"Quintana Roo","32.49"
"Querétaro","30.85"
"Colima","28.07"
"Oaxaca","27.43"
"Coahuila de Zaragoza","25.79"
"Guanajuato","25.20"
"Yucatán","21.93"
"Nuevo León","21.53"
"Jalisco","19.41"
"Chihuahua","19.41"
"Michoacán de Ocampo","18.35"
"Durango","16.60"
"Campeche","15.03"
"Tamaulipas","12.39"
"Aguascalientes","12.35"
"Baja California Sur","11.78"
"San Luis Potosí","10.63"
"Zacatecas","10.31"
