"Estado","% Ocupación"
"Puebla","27.16"
"Durango","25.21"
"Guerrero","24.84"
"Ciudad de México","24.12"
"Morelos","22.95"
"Quintana Roo","21.40"
"Chihuahua","21.09"
"Oaxaca","20.60"
"México","19.14"
"Hidalgo","17.50"
"Tabasco","15.32"
"Baja California Sur","15.27"
"Aguascalientes","14.61"
"Sonora","14.06"
"Michoacán de Ocampo","14.01"
"Nayarit","13.76"
"Querétaro","13.54"
"Nuevo León","12.46"
"Veracruz de Ignacio de La Llave","12.12"
"Tamaulipas","11.14"
"Sinaloa","10.88"
"Tlaxcala","10.77"
"Zacatecas","10.30"
"Yucatán","9.88"
"Colima","9.72"
"Jalisco","8.67"
"Baja California","8.51"
"San Luis Potosí","6.34"
"Guanajuato","5.99"
"Chiapas","3.90"
"Coahuila de Zaragoza","3.75"
"Campeche","2.99"
