"Estado","% Ocupación"
"Veracruz de Ignacio de La Llave","75.86"
"Tlaxcala","75.00"
"Ciudad de México","72.55"
"Querétaro","70.58"
"México","70.44"
"Sonora","61.90"
"Nayarit","60.00"
"Oaxaca","57.47"
"Colima","57.14"
"Sinaloa","56.97"
"Yucatán","56.86"
"Baja California","56.71"
"Puebla","56.25"
"Tabasco","55.81"
"Guerrero","55.69"
"Nuevo León","54.67"
"San Luis Potosí","52.94"
"Michoacán de Ocampo","51.16"
"Morelos","47.05"
"Zacatecas","42.85"
"Guanajuato","42.85"
"Tamaulipas","42.60"
"Quintana Roo","40.00"
"Chiapas","38.92"
"Durango","35.29"
"Chihuahua","34.93"
"Jalisco","32.27"
"Aguascalientes","28.94"
"Coahuila de Zaragoza","28.57"
"Hidalgo","18.29"
"Campeche","14.81"
"Baja California Sur","7.69"
