"Estado","% Ocupación"
"Baja California Sur","100.00"
"Querétaro","88.13"
"Tlaxcala","87.50"
"México","81.31"
"Ciudad de México","76.87"
"Sonora","72.54"
"Veracruz de Ignacio de La Llave","69.84"
"Baja California","65.47"
"Guerrero","62.65"
"Puebla","55.55"
"Oaxaca","53.84"
"Morelos","53.57"
"Guanajuato","53.16"
"Yucatán","51.02"
"Sinaloa","50.00"
"Tabasco","45.57"
"Michoacán de Ocampo","44.44"
"San Luis Potosí","44.11"
"Chiapas","40.65"
"Quintana Roo","33.87"
"Jalisco","33.59"
"Nuevo León","33.19"
"Zacatecas","30.76"
"Coahuila de Zaragoza","30.00"
"Chihuahua","29.87"
"Tamaulipas","26.60"
"Durango","25.80"
"Aguascalientes","23.21"
"Campeche","18.18"
"Colima","14.28"
"Hidalgo","12.94"
"Nayarit","0.00"
