"Estado","% Ocupación"
"Nuevo León","57.31"
"Nayarit","57.28"
"Colima","51.53"
"Hidalgo","50.00"
"Ciudad de México","46.71"
"Coahuila de Zaragoza","41.43"
"Michoacán de Ocampo","39.81"
"México","38.87"
"Veracruz de Ignacio de La Llave","38.38"
"Durango","37.21"
"Aguascalientes","35.00"
"Zacatecas","34.92"
"Tamaulipas","33.58"
"Puebla","32.84"
"Sinaloa","32.64"
"Querétaro","30.38"
"Baja California","29.77"
"Guerrero","29.41"
"Morelos","29.35"
"Guanajuato","29.08"
"Yucatán","28.99"
"Oaxaca","28.25"
"Quintana Roo","25.04"
"Chihuahua","24.49"
"Baja California Sur","24.22"
"San Luis Potosí","23.77"
"Jalisco","23.69"
"Tabasco","23.58"
"Sonora","21.11"
"Tlaxcala","12.66"
"Campeche","11.39"
"Chiapas","8.05"
