"Estado","% Ocupación"
"Querétaro","79.41"
"Yucatán","73.17"
"Ciudad de México","66.72"
"Colima","66.66"
"Oaxaca","59.52"
"Morelos","55.76"
"México","50.26"
"Tabasco","45.31"
"Puebla","40.15"
"Tamaulipas","40.00"
"Aguascalientes","37.93"
"Tlaxcala","37.50"
"Veracruz de Ignacio de La Llave","36.69"
"Michoacán de Ocampo","32.43"
"Zacatecas","27.77"
"Nuevo León","26.66"
"Hidalgo","24.13"
"Jalisco","23.88"
"Sinaloa","23.63"
"Sonora","23.52"
"San Luis Potosí","23.17"
"Chihuahua","21.97"
"Baja California","21.73"
"Guerrero","20.90"
"Durango","20.89"
"Guanajuato","17.20"
"Quintana Roo","14.63"
"Coahuila de Zaragoza","9.43"
"Chiapas","4.76"
"Nayarit","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
