"Estado","% Ocupación"
"Ciudad de México","88.67"
"Guanajuato","84.65"
"México","82.57"
"Nuevo León","82.23"
"Morelos","81.73"
"Hidalgo","81.42"
"Puebla","79.87"
"Guerrero","72.13"
"Nayarit","70.68"
"Querétaro","66.76"
"Michoacán de Ocampo","56.54"
"Veracruz de Ignacio de La Llave","53.24"
"Jalisco","53.22"
"Oaxaca","53.09"
"Tlaxcala","49.78"
"Sonora","48.98"
"Baja California Sur","48.03"
"Zacatecas","47.50"
"Colima","46.07"
"Baja California","45.39"
"Coahuila de Zaragoza","43.68"
"Aguascalientes","41.94"
"San Luis Potosí","40.66"
"Sinaloa","38.33"
"Durango","37.23"
"Tamaulipas","29.18"
"Tabasco","28.80"
"Quintana Roo","25.76"
"Chihuahua","22.94"
"Chiapas","16.26"
"Yucatán","13.68"
"Campeche","3.95"
