"Estado","% Ocupación"
"Tlaxcala","75.00"
"México","73.59"
"Ciudad de México","72.29"
"Veracruz de Ignacio de La Llave","71.77"
"Querétaro","67.64"
"Baja California","66.66"
"Sonora","65.00"
"Sinaloa","60.67"
"Colima","57.14"
"Yucatán","56.86"
"Oaxaca","56.47"
"Puebla","56.25"
"Tabasco","54.86"
"San Luis Potosí","52.77"
"Guerrero","49.36"
"Nuevo León","48.37"
"Michoacán de Ocampo","46.34"
"Morelos","46.00"
"Zacatecas","45.45"
"Guanajuato","43.28"
"Quintana Roo","43.24"
"Chiapas","42.36"
"Durango","40.00"
"Aguascalientes","35.00"
"Jalisco","32.89"
"Tamaulipas","32.55"
"Coahuila de Zaragoza","29.54"
"Chihuahua","28.78"
"Hidalgo","20.93"
"Campeche","20.00"
"Baja California Sur","7.69"
"Nayarit","0.00"
