"Estado","% Ocupación"
"Colima","54.34"
"Ciudad de México","40.09"
"Nuevo León","37.04"
"Chihuahua","34.87"
"Aguascalientes","32.52"
"Oaxaca","25.19"
"México","24.30"
"Baja California","23.79"
"Querétaro","23.31"
"Veracruz de Ignacio de La Llave","23.11"
"Michoacán de Ocampo","22.51"
"Tabasco","21.67"
"San Luis Potosí","21.48"
"Sinaloa","21.07"
"Zacatecas","20.54"
"Baja California Sur","20.20"
"Coahuila de Zaragoza","18.39"
"Jalisco","17.95"
"Morelos","17.64"
"Durango","17.52"
"Guerrero","17.18"
"Hidalgo","16.46"
"Yucatán","15.94"
"Puebla","15.61"
"Sonora","14.90"
"Tlaxcala","14.75"
"Nayarit","14.10"
"Quintana Roo","13.19"
"Tamaulipas","12.84"
"Guanajuato","8.67"
"Chiapas","5.72"
"Campeche","2.73"
