"Estado","% Ocupación"
"Nuevo León","46.92"
"Colima","45.02"
"Nayarit","44.38"
"Ciudad de México","41.51"
"Guerrero","36.34"
"México","34.69"
"Michoacán de Ocampo","31.69"
"Durango","31.44"
"Hidalgo","30.63"
"Veracruz de Ignacio de La Llave","30.10"
"Coahuila de Zaragoza","29.48"
"Chihuahua","28.54"
"Oaxaca","27.84"
"Puebla","26.72"
"Zacatecas","25.36"
"Sinaloa","23.16"
"Tamaulipas","21.62"
"Querétaro","21.59"
"Jalisco","21.53"
"Tabasco","19.46"
"Guanajuato","19.33"
"Baja California Sur","18.62"
"Aguascalientes","18.48"
"Sonora","18.23"
"Baja California","17.09"
"San Luis Potosí","17.06"
"Morelos","16.62"
"Quintana Roo","16.31"
"Yucatán","15.42"
"Tlaxcala","10.07"
"Campeche","4.69"
"Chiapas","4.00"
