"Estado","% Ocupación"
"Tabasco","35.02"
"Chihuahua","33.83"
"Ciudad de México","22.51"
"Puebla","18.86"
"Querétaro","18.79"
"Aguascalientes","18.69"
"México","17.98"
"Tlaxcala","17.60"
"Baja California Sur","17.58"
"Michoacán de Ocampo","17.20"
"Yucatán","17.05"
"Guerrero","15.22"
"Baja California","15.17"
"Durango","15.00"
"Nayarit","14.15"
"Morelos","13.59"
"Tamaulipas","13.35"
"Colima","12.69"
"Oaxaca","12.08"
"Veracruz de Ignacio de La Llave","11.38"
"Hidalgo","11.28"
"Quintana Roo","10.63"
"Sinaloa","9.82"
"Sonora","9.21"
"Jalisco","8.89"
"San Luis Potosí","8.77"
"Nuevo León","7.70"
"Chiapas","6.41"
"Coahuila de Zaragoza","5.57"
"Zacatecas","5.20"
"Guanajuato","4.76"
"Campeche","4.13"
