"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","87.50"
"Veracruz de Ignacio de La Llave","79.19"
"Querétaro","78.12"
"Puebla","75.00"
"Ciudad de México","73.01"
"Tabasco","71.11"
"Yucatán","67.64"
"Nuevo León","66.52"
"Colima","63.63"
"Oaxaca","60.21"
"Zacatecas","60.00"
"Sinaloa","59.34"
"Baja California","57.84"
"Guanajuato","57.44"
"Quintana Roo","56.71"
"Tamaulipas","54.07"
"México","53.61"
"Durango","53.19"
"Sonora","52.32"
"Aguascalientes","48.97"
"Chihuahua","36.11"
"Chiapas","35.09"
"San Luis Potosí","34.73"
"Morelos","34.00"
"Guerrero","33.92"
"Hidalgo","31.88"
"Michoacán de Ocampo","31.57"
"Coahuila de Zaragoza","30.55"
"Jalisco","29.51"
"Campeche","13.51"
"Baja California Sur","0.00"
