"Estado","% Ocupación"
"Ciudad de México","66.66"
"México","54.50"
"Nuevo León","53.13"
"Tlaxcala","50.00"
"Colima","47.19"
"Jalisco","45.23"
"Michoacán de Ocampo","44.48"
"Aguascalientes","42.99"
"Oaxaca","41.14"
"Tabasco","39.33"
"Puebla","37.84"
"Veracruz de Ignacio de La Llave","37.16"
"Querétaro","36.84"
"Hidalgo","35.84"
"San Luis Potosí","34.28"
"Nayarit","33.33"
"Guerrero","32.73"
"Morelos","32.59"
"Yucatán","31.88"
"Durango","31.45"
"Baja California","31.11"
"Guanajuato","29.32"
"Zacatecas","28.74"
"Baja California Sur","27.18"
"Sinaloa","24.08"
"Chihuahua","22.17"
"Sonora","21.88"
"Coahuila de Zaragoza","19.28"
"Tamaulipas","19.12"
"Quintana Roo","14.58"
"Chiapas","8.10"
"Campeche","3.00"
