"Estado","% Ocupación"
"Tlaxcala","87.50"
"Querétaro","80.55"
"Ciudad de México","80.20"
"Zacatecas","66.66"
"México","60.66"
"Yucatán","60.52"
"Oaxaca","51.92"
"Morelos","47.50"
"Nuevo León","47.32"
"Guanajuato","45.16"
"Puebla","39.87"
"San Luis Potosí","39.08"
"Jalisco","39.04"
"Hidalgo","38.29"
"Veracruz de Ignacio de La Llave","32.89"
"Tabasco","31.88"
"Tamaulipas","29.56"
"Aguascalientes","29.50"
"Durango","25.92"
"Guerrero","25.00"
"Colima","25.00"
"Sinaloa","24.77"
"Chihuahua","23.36"
"Michoacán de Ocampo","21.21"
"Quintana Roo","16.00"
"Baja California","15.90"
"Sonora","14.81"
"Baja California Sur","14.28"
"Coahuila de Zaragoza","12.72"
"Campeche","8.82"
"Chiapas","7.93"
"Nayarit","3.22"
