"Estado","% Ocupación"
"Yucatán","24.59"
"Quintana Roo","23.64"
"Tabasco","20.93"
"Nuevo León","20.75"
"Chihuahua","19.27"
"Baja California Sur","17.67"
"Baja California","16.84"
"Colima","14.51"
"Tlaxcala","14.01"
"Sinaloa","13.75"
"Ciudad de México","12.95"
"Sonora","11.95"
"Aguascalientes","11.90"
"Morelos","11.70"
"México","11.61"
"Durango","11.57"
"Guerrero","11.27"
"Tamaulipas","11.21"
"Puebla","10.84"
"Michoacán de Ocampo","10.52"
"Veracruz de Ignacio de La Llave","10.43"
"Querétaro","9.64"
"Zacatecas","9.20"
"Nayarit","8.86"
"Jalisco","8.74"
"Oaxaca","8.64"
"Campeche","8.62"
"Hidalgo","7.73"
"Coahuila de Zaragoza","7.69"
"San Luis Potosí","4.38"
"Guanajuato","2.60"
"Chiapas","2.01"
