"Estado","% Ocupación"
"Chihuahua","24.87"
"Quintana Roo","21.95"
"Yucatán","19.62"
"Tabasco","18.13"
"Nuevo León","17.42"
"Aguascalientes","16.77"
"Baja California Sur","16.47"
"Nayarit","15.85"
"Colima","14.51"
"Tamaulipas","14.40"
"Ciudad de México","13.89"
"Puebla","13.77"
"Michoacán de Ocampo","12.74"
"Oaxaca","12.63"
"Guerrero","12.61"
"México","11.94"
"Baja California","11.26"
"Zacatecas","11.04"
"Sinaloa","11.00"
"Veracruz de Ignacio de La Llave","10.59"
"Durango","10.37"
"Sonora","10.32"
"Tlaxcala","10.00"
"Jalisco","9.03"
"Coahuila de Zaragoza","7.64"
"Querétaro","7.63"
"San Luis Potosí","7.62"
"Morelos","7.43"
"Campeche","4.58"
"Hidalgo","4.30"
"Chiapas","3.53"
"Guanajuato","3.43"
