"Estado","% Ocupación"
"Tlaxcala","100.00"
"Baja California","73.80"
"México","70.58"
"Querétaro","70.37"
"Colima","66.66"
"Ciudad de México","64.72"
"Chiapas","62.61"
"Sinaloa","62.00"
"Puebla","61.90"
"Oaxaca","59.45"
"Veracruz de Ignacio de La Llave","54.81"
"Yucatán","53.57"
"Sonora","53.48"
"Guerrero","52.94"
"Morelos","52.94"
"Tabasco","40.42"
"Quintana Roo","40.35"
"Guanajuato","38.46"
"San Luis Potosí","33.33"
"Chihuahua","29.76"
"Michoacán de Ocampo","28.57"
"Zacatecas","25.00"
"Tamaulipas","24.77"
"Hidalgo","21.56"
"Nuevo León","21.12"
"Durango","21.05"
"Jalisco","18.63"
"Aguascalientes","15.55"
"Campeche","15.00"
"Coahuila de Zaragoza","12.50"
"Baja California Sur","0.00"
"Nayarit","0.00"
