"Estado","% Ocupación"
"Ciudad de México","82.21"
"Baja California","76.94"
"México","75.63"
"Guanajuato","69.79"
"Hidalgo","67.86"
"Nuevo León","59.39"
"Durango","51.91"
"Sonora","50.69"
"Zacatecas","48.63"
"Querétaro","46.95"
"Coahuila de Zaragoza","44.65"
"Oaxaca","38.00"
"Morelos","36.89"
"Puebla","34.57"
"Aguascalientes","34.57"
"Jalisco","30.26"
"Guerrero","29.43"
"Michoacán de Ocampo","28.28"
"Nayarit","25.00"
"Chihuahua","24.81"
"Tabasco","23.99"
"Tlaxcala","23.92"
"Veracruz de Ignacio de La Llave","23.65"
"Baja California Sur","22.67"
"Tamaulipas","20.60"
"Quintana Roo","19.78"
"Sinaloa","19.52"
"San Luis Potosí","18.26"
"Colima","15.92"
"Yucatán","9.98"
"Chiapas","6.59"
"Campeche","3.48"
