"Estado","% Ocupación"
"Querétaro","80.00"
"Oaxaca","72.22"
"Ciudad de México","70.03"
"Yucatán","64.10"
"México","54.54"
"Puebla","42.03"
"Morelos","41.42"
"Aguascalientes","37.93"
"Tlaxcala","37.50"
"Tamaulipas","33.03"
"Tabasco","31.74"
"Veracruz de Ignacio de La Llave","29.51"
"Nuevo León","29.48"
"Michoacán de Ocampo","27.27"
"Sinaloa","26.26"
"San Luis Potosí","26.19"
"Guanajuato","25.28"
"Zacatecas","25.00"
"Jalisco","23.02"
"Guerrero","22.80"
"Hidalgo","22.58"
"Sonora","21.05"
"Durango","21.05"
"Chihuahua","21.00"
"Baja California","15.55"
"Colima","11.11"
"Quintana Roo","9.21"
"Coahuila de Zaragoza","9.09"
"Chiapas","4.76"
"Nayarit","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
