"Estado","% Ocupación"
"Zacatecas","88.57"
"Tlaxcala","87.50"
"Ciudad de México","84.98"
"Aguascalientes","73.56"
"Querétaro","71.42"
"Durango","67.74"
"Colima","60.00"
"Nuevo León","59.74"
"México","57.14"
"Oaxaca","52.70"
"Sonora","51.11"
"Coahuila de Zaragoza","50.00"
"Yucatán","48.57"
"Morelos","46.80"
"Hidalgo","45.67"
"Tabasco","45.23"
"Sinaloa","43.01"
"Jalisco","42.76"
"Veracruz de Ignacio de La Llave","42.27"
"Chihuahua","40.90"
"Puebla","37.14"
"Guanajuato","32.98"
"Michoacán de Ocampo","30.23"
"Tamaulipas","29.11"
"Baja California","26.82"
"San Luis Potosí","26.13"
"Guerrero","23.17"
"Baja California Sur","20.00"
"Quintana Roo","17.64"
"Campeche","5.88"
"Chiapas","4.54"
"Nayarit","0.00"
