"Estado","% Ocupación"
"Querétaro","79.41"
"Ciudad de México","50.69"
"Zacatecas","45.00"
"Yucatán","41.02"
"México","38.57"
"Puebla","36.73"
"Oaxaca","34.57"
"Tabasco","33.92"
"Sinaloa","29.20"
"Durango","28.78"
"Aguascalientes","28.07"
"Chihuahua","26.05"
"Veracruz de Ignacio de La Llave","24.48"
"Hidalgo","21.56"
"Morelos","21.15"
"Quintana Roo","19.64"
"Tamaulipas","18.55"
"Nuevo León","18.02"
"San Luis Potosí","16.04"
"Jalisco","15.64"
"Guerrero","15.45"
"Sonora","13.33"
"Michoacán de Ocampo","13.33"
"Colima","11.11"
"Guanajuato","10.75"
"Chiapas","7.93"
"Coahuila de Zaragoza","7.40"
"Campeche","3.44"
"Baja California","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
