"Estado","% Ocupación"
"Colima","61.00"
"Nuevo León","56.90"
"Aguascalientes","47.90"
"Ciudad de México","40.62"
"Tlaxcala","38.63"
"Durango","38.29"
"Baja California","37.36"
"Zacatecas","35.18"
"Yucatán","34.28"
"Querétaro","34.27"
"Puebla","34.14"
"Tamaulipas","33.33"
"Coahuila de Zaragoza","32.75"
"México","32.64"
"Jalisco","32.53"
"Sinaloa","32.06"
"Veracruz de Ignacio de La Llave","30.53"
"Tabasco","30.18"
"Oaxaca","27.58"
"Quintana Roo","27.27"
"Baja California Sur","26.72"
"Michoacán de Ocampo","25.83"
"Nayarit","24.36"
"San Luis Potosí","23.27"
"Hidalgo","22.42"
"Morelos","21.83"
"Sonora","19.72"
"Chihuahua","19.43"
"Guanajuato","17.42"
"Guerrero","13.98"
"Campeche","11.76"
"Chiapas","10.48"
