"Estado","% Ocupación"
"Baja California","70.73"
"México","65.39"
"Ciudad de México","57.06"
"Chiapas","50.95"
"Veracruz de Ignacio de La Llave","47.98"
"Puebla","43.72"
"Guerrero","42.38"
"Sonora","41.28"
"Sinaloa","41.03"
"Tlaxcala","37.50"
"Tabasco","37.08"
"Oaxaca","34.86"
"Querétaro","33.72"
"Morelos","33.64"
"Nayarit","28.98"
"Quintana Roo","28.46"
"Baja California Sur","25.53"
"Yucatán","25.00"
"Chihuahua","23.47"
"Hidalgo","22.90"
"San Luis Potosí","22.00"
"Aguascalientes","20.00"
"Colima","20.00"
"Nuevo León","18.23"
"Campeche","18.18"
"Coahuila de Zaragoza","17.50"
"Michoacán de Ocampo","15.67"
"Jalisco","15.53"
"Tamaulipas","13.30"
"Zacatecas","12.32"
"Durango","8.49"
"Guanajuato","7.58"
