"Estado","% Ocupación"
"Ciudad de México","53.05"
"Oaxaca","46.39"
"Querétaro","42.21"
"Tabasco","40.11"
"México","39.37"
"Aguascalientes","39.08"
"Nuevo León","32.95"
"Colima","32.91"
"Yucatán","30.55"
"Hidalgo","30.04"
"Jalisco","28.40"
"Veracruz de Ignacio de La Llave","28.29"
"San Luis Potosí","27.34"
"Michoacán de Ocampo","24.64"
"Tlaxcala","23.97"
"Chihuahua","23.11"
"Morelos","22.50"
"Puebla","21.42"
"Zacatecas","19.88"
"Guanajuato","18.92"
"Durango","18.60"
"Sinaloa","17.61"
"Baja California Sur","17.07"
"Coahuila de Zaragoza","16.97"
"Guerrero","16.59"
"Baja California","16.18"
"Nayarit","15.10"
"Tamaulipas","11.03"
"Quintana Roo","9.91"
"Chiapas","8.11"
"Sonora","7.80"
"Campeche","5.92"
