"Estado","% Ocupación"
"Zacatecas","72.22"
"Querétaro","66.66"
"Chihuahua","33.69"
"Aguascalientes","33.33"
"Sonora","32.55"
"Tabasco","30.12"
"Yucatán","29.41"
"México","29.10"
"Michoacán de Ocampo","26.66"
"Ciudad de México","26.20"
"Tamaulipas","25.74"
"Colima","25.00"
"Guerrero","24.44"
"Oaxaca","22.47"
"Sinaloa","21.42"
"Quintana Roo","21.05"
"Puebla","20.86"
"Veracruz de Ignacio de La Llave","17.12"
"Jalisco","13.15"
"Durango","12.72"
"Coahuila de Zaragoza","11.62"
"Nuevo León","11.11"
"Baja California","9.30"
"San Luis Potosí","7.46"
"Guanajuato","7.04"
"Campeche","6.06"
"Hidalgo","5.76"
"Chiapas","4.76"
"Morelos","1.42"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
