"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","100.00"
"Ciudad de México","91.54"
"Nuevo León","90.82"
"México","88.55"
"Puebla","79.13"
"Querétaro","75.00"
"Guanajuato","70.52"
"Yucatán","69.44"
"Aguascalientes","67.70"
"Oaxaca","65.65"
"Tamaulipas","62.68"
"Sinaloa","61.61"
"Jalisco","59.91"
"Tabasco","58.33"
"Morelos","57.57"
"Nayarit","56.66"
"Durango","55.88"
"Baja California","53.84"
"San Luis Potosí","52.32"
"Veracruz de Ignacio de La Llave","51.23"
"Chihuahua","46.07"
"Hidalgo","44.04"
"Coahuila de Zaragoza","40.00"
"Sonora","39.68"
"Guerrero","36.93"
"Quintana Roo","35.89"
"Michoacán de Ocampo","30.00"
"Colima","25.00"
"Baja California Sur","22.22"
"Campeche","12.50"
"Chiapas","4.00"
