"Estado","% Ocupación"
"Ciudad de México","75.00"
"México","73.14"
"Veracruz de Ignacio de La Llave","70.83"
"Guerrero","70.21"
"Querétaro","68.96"
"Tlaxcala","62.50"
"Baja California","62.12"
"Oaxaca","57.44"
"Morelos","57.14"
"Sonora","55.26"
"Chiapas","54.16"
"Nayarit","52.00"
"Puebla","51.56"
"Colima","50.00"
"Sinaloa","42.10"
"Tabasco","38.62"
"Guanajuato","38.46"
"Quintana Roo","37.93"
"Yucatán","36.84"
"Michoacán de Ocampo","33.33"
"San Luis Potosí","24.32"
"Zacatecas","23.80"
"Chihuahua","23.37"
"Coahuila de Zaragoza","18.75"
"Hidalgo","18.18"
"Tamaulipas","17.20"
"Nuevo León","14.79"
"Campeche","13.88"
"Jalisco","13.70"
"Durango","5.26"
"Baja California Sur","0.00"
"Aguascalientes","0.00"
