"Estado","% Ocupación"
"Chihuahua","46.53"
"Nuevo León","43.78"
"Colima","40.19"
"Aguascalientes","40.10"
"Ciudad de México","37.04"
"Oaxaca","27.94"
"Baja California","27.63"
"Michoacán de Ocampo","27.37"
"México","26.83"
"Durango","25.84"
"Querétaro","25.78"
"San Luis Potosí","24.41"
"Zacatecas","24.35"
"Guerrero","20.84"
"Veracruz de Ignacio de La Llave","20.30"
"Sinaloa","20.07"
"Jalisco","20.00"
"Coahuila de Zaragoza","19.89"
"Tabasco","19.20"
"Baja California Sur","18.81"
"Yucatán","18.03"
"Tlaxcala","17.60"
"Nayarit","16.91"
"Hidalgo","16.39"
"Tamaulipas","16.27"
"Sonora","15.09"
"Quintana Roo","13.58"
"Puebla","12.82"
"Morelos","12.72"
"Guanajuato","7.07"
"Chiapas","3.84"
"Campeche","1.08"
