"Estado","% Ocupación"
"Ciudad de México","66.77"
"México","63.75"
"Baja California","61.05"
"Chiapas","54.23"
"Guerrero","45.45"
"Veracruz de Ignacio de La Llave","45.27"
"Sinaloa","41.35"
"Tlaxcala","40.54"
"Oaxaca","38.39"
"Tabasco","33.33"
"Puebla","31.40"
"Morelos","27.88"
"Yucatán","26.70"
"Sonora","25.65"
"Chihuahua","24.85"
"Querétaro","24.58"
"Hidalgo","21.96"
"Quintana Roo","20.96"
"Nayarit","19.04"
"Colima","18.18"
"Aguascalientes","17.91"
"Nuevo León","17.81"
"San Luis Potosí","16.66"
"Tamaulipas","15.48"
"Michoacán de Ocampo","15.38"
"Coahuila de Zaragoza","15.17"
"Campeche","14.08"
"Baja California Sur","10.20"
"Durango","9.09"
"Zacatecas","7.57"
"Jalisco","6.74"
"Guanajuato","6.13"
