"Estado","% Ocupación"
"Ciudad de México","78.95"
"México","77.24"
"Tlaxcala","75.00"
"Veracruz de Ignacio de La Llave","68.03"
"Oaxaca","63.15"
"Baja California","62.50"
"Sonora","60.00"
"Guerrero","58.02"
"Puebla","57.35"
"Yucatán","56.25"
"Morelos","52.08"
"Guanajuato","50.64"
"Chiapas","50.00"
"Sinaloa","49.33"
"Tabasco","47.18"
"Coahuila de Zaragoza","46.15"
"Michoacán de Ocampo","42.85"
"Zacatecas","39.13"
"San Luis Potosí","37.14"
"Tamaulipas","35.55"
"Nuevo León","35.31"
"Chihuahua","35.06"
"Quintana Roo","31.74"
"Jalisco","30.98"
"Colima","28.57"
"Durango","28.12"
"Querétaro","22.00"
"Aguascalientes","21.81"
"Campeche","9.09"
"Hidalgo","8.86"
"Baja California Sur","7.69"
"Nayarit","0.00"
