"Estado","% Ocupación"
"Puebla","48.84"
"Ciudad de México","47.67"
"Morelos","45.66"
"México","42.60"
"Oaxaca","41.25"
"Querétaro","39.86"
"Guerrero","29.90"
"Michoacán de Ocampo","25.33"
"Nuevo León","25.23"
"Hidalgo","25.11"
"Veracruz de Ignacio de La Llave","23.52"
"Aguascalientes","21.14"
"Guanajuato","20.41"
"Baja California Sur","19.92"
"Colima","18.75"
"Tabasco","18.39"
"Jalisco","17.74"
"Sinaloa","17.03"
"Durango","16.66"
"Nayarit","15.76"
"Tlaxcala","14.90"
"Zacatecas","14.72"
"San Luis Potosí","14.45"
"Chihuahua","14.13"
"Tamaulipas","11.79"
"Yucatán","11.51"
"Sonora","10.00"
"Quintana Roo","9.49"
"Coahuila de Zaragoza","9.19"
"Baja California","7.16"
"Chiapas","4.75"
"Campeche","4.67"
