"Estado","% Ocupación"
"Chihuahua","60.59"
"Aguascalientes","52.23"
"Colima","50.54"
"Durango","43.18"
"Nuevo León","42.48"
"Ciudad de México","40.32"
"Coahuila de Zaragoza","34.26"
"Zacatecas","29.81"
"México","29.77"
"Baja California","29.27"
"Querétaro","28.66"
"Michoacán de Ocampo","28.14"
"Oaxaca","25.44"
"San Luis Potosí","24.27"
"Sinaloa","20.14"
"Veracruz de Ignacio de La Llave","19.64"
"Jalisco","18.58"
"Tabasco","18.47"
"Hidalgo","18.36"
"Sonora","18.18"
"Tamaulipas","18.00"
"Tlaxcala","17.55"
"Nayarit","17.36"
"Baja California Sur","17.17"
"Guerrero","15.85"
"Yucatán","11.96"
"Morelos","11.92"
"Quintana Roo","11.73"
"Puebla","11.04"
"Guanajuato","9.52"
"Chiapas","2.29"
"Campeche","0.00"
