"Estado","% Ocupación"
"Ciudad de México","65.41"
"Colima","54.66"
"México","51.45"
"Nuevo León","49.54"
"Oaxaca","48.67"
"Michoacán de Ocampo","45.67"
"Tlaxcala","43.67"
"Jalisco","41.51"
"Aguascalientes","40.19"
"Querétaro","38.06"
"Morelos","37.93"
"Hidalgo","37.68"
"Puebla","36.79"
"San Luis Potosí","36.36"
"Veracruz de Ignacio de La Llave","34.86"
"Tabasco","33.71"
"Yucatán","33.33"
"Baja California","31.15"
"Guerrero","30.50"
"Durango","29.85"
"Guanajuato","28.80"
"Zacatecas","28.74"
"Nayarit","27.89"
"Baja California Sur","26.86"
"Sinaloa","23.58"
"Chihuahua","20.93"
"Coahuila de Zaragoza","19.69"
"Sonora","18.70"
"Tamaulipas","15.33"
"Quintana Roo","14.81"
"Chiapas","8.43"
"Campeche","4.44"
