"Estado","% Ocupación"
"Ciudad de México","64.71"
"Baja California","63.46"
"México","60.61"
"Guerrero","53.00"
"Chiapas","51.26"
"Veracruz de Ignacio de La Llave","48.42"
"Sinaloa","40.11"
"Oaxaca","36.20"
"Puebla","36.03"
"Tabasco","33.98"
"Sonora","32.33"
"Tlaxcala","30.76"
"Querétaro","28.94"
"Nayarit","25.75"
"Yucatán","24.39"
"Morelos","23.76"
"Chihuahua","23.72"
"Hidalgo","22.55"
"Quintana Roo","22.31"
"Colima","21.42"
"San Luis Potosí","18.75"
"Tamaulipas","18.03"
"Nuevo León","17.72"
"Michoacán de Ocampo","16.66"
"Aguascalientes","15.38"
"Coahuila de Zaragoza","15.12"
"Campeche","12.85"
"Durango","10.97"
"Baja California Sur","10.63"
"Zacatecas","7.57"
"Jalisco","7.15"
"Guanajuato","5.60"
