"Estado","% Ocupación"
"Nayarit","64.13"
"Nuevo León","61.51"
"Coahuila de Zaragoza","57.61"
"Colima","51.03"
"Puebla","48.45"
"Veracruz de Ignacio de La Llave","47.23"
"Ciudad de México","44.09"
"Hidalgo","43.61"
"Tabasco","43.48"
"México","42.09"
"Yucatán","41.81"
"Tamaulipas","39.55"
"Guanajuato","38.98"
"Baja California Sur","38.86"
"Michoacán de Ocampo","38.66"
"Baja California","36.45"
"Quintana Roo","35.78"
"Oaxaca","35.15"
"Aguascalientes","34.18"
"Durango","33.63"
"Zacatecas","32.20"
"Sinaloa","31.54"
"Guerrero","30.16"
"Sonora","29.72"
"San Luis Potosí","29.68"
"Querétaro","26.56"
"Jalisco","25.29"
"Morelos","23.67"
"Chihuahua","21.67"
"Chiapas","19.45"
"Campeche","18.91"
"Tlaxcala","16.12"
