"Estado","% Ocupación"
"Quintana Roo","26.31"
"Durango","22.82"
"Puebla","19.87"
"Chihuahua","18.10"
"Morelos","16.82"
"Guerrero","16.73"
"Ciudad de México","16.15"
"Tabasco","14.46"
"Aguascalientes","13.68"
"Baja California Sur","13.40"
"México","12.85"
"Nuevo León","12.43"
"Tamaulipas","12.38"
"Zacatecas","12.28"
"Hidalgo","12.27"
"Michoacán de Ocampo","11.90"
"Oaxaca","11.71"
"Yucatán","9.34"
"Sinaloa","9.31"
"Tlaxcala","9.01"
"Nayarit","8.91"
"Veracruz de Ignacio de La Llave","8.87"
"Querétaro","8.83"
"Baja California","8.69"
"Sonora","8.36"
"Jalisco","6.71"
"Chiapas","6.45"
"Colima","5.52"
"Guanajuato","5.37"
"San Luis Potosí","5.35"
"Coahuila de Zaragoza","4.63"
"Campeche","2.56"
