"Estado","% Ocupación"
"Nayarit","100.00"
"Chihuahua","69.46"
"Querétaro","68.75"
"Durango","68.11"
"Ciudad de México","60.37"
"Baja California","58.57"
"Aguascalientes","57.57"
"Nuevo León","56.21"
"Tamaulipas","42.30"
"Zacatecas","41.93"
"Oaxaca","34.61"
"San Luis Potosí","33.65"
"Jalisco","32.40"
"Coahuila de Zaragoza","32.07"
"Veracruz de Ignacio de La Llave","31.78"
"México","31.57"
"Sinaloa","30.92"
"Yucatán","30.61"
"Puebla","28.86"
"Guerrero","28.57"
"Guanajuato","28.44"
"Tabasco","26.31"
"Quintana Roo","25.88"
"Michoacán de Ocampo","23.68"
"Hidalgo","21.87"
"Colima","21.05"
"Sonora","16.27"
"Morelos","12.90"
"Chiapas","11.11"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
