"Estado","% Ocupación"
"Tlaxcala","100.00"
"Zacatecas","92.85"
"Ciudad de México","92.68"
"Nuevo León","89.83"
"México","86.16"
"Aguascalientes","81.48"
"Querétaro","75.00"
"Puebla","73.64"
"Guanajuato","73.46"
"Tabasco","65.42"
"Yucatán","63.88"
"Oaxaca","62.13"
"Nayarit","61.29"
"Durango","60.00"
"Jalisco","58.58"
"Veracruz de Ignacio de La Llave","56.94"
"Sinaloa","55.68"
"Hidalgo","55.40"
"Baja California","54.66"
"Baja California Sur","50.00"
"Morelos","48.78"
"Tamaulipas","48.69"
"San Luis Potosí","42.52"
"Chihuahua","41.58"
"Sonora","40.29"
"Coahuila de Zaragoza","34.54"
"Michoacán de Ocampo","34.09"
"Guerrero","33.64"
"Quintana Roo","33.33"
"Colima","28.57"
"Chiapas","19.69"
"Campeche","13.33"
