"Estado","% Ocupación"
"Colima","100.00"
"Tlaxcala","100.00"
"Veracruz de Ignacio de La Llave","78.18"
"Nayarit","76.92"
"Ciudad de México","76.23"
"Querétaro","74.28"
"Puebla","70.73"
"Sonora","67.56"
"México","64.95"
"Sinaloa","62.50"
"Tabasco","60.60"
"Guanajuato","58.22"
"Yucatán","56.25"
"Durango","55.81"
"Oaxaca","52.94"
"Baja California","52.27"
"Zacatecas","50.00"
"San Luis Potosí","50.00"
"Nuevo León","50.00"
"Quintana Roo","48.78"
"Tamaulipas","48.38"
"Guerrero","41.23"
"Chiapas","39.22"
"Coahuila de Zaragoza","36.84"
"Chihuahua","36.36"
"Jalisco","33.08"
"Aguascalientes","31.57"
"Michoacán de Ocampo","26.66"
"Morelos","26.25"
"Campeche","17.14"
"Hidalgo","13.18"
"Baja California Sur","7.69"
