"Estado","% Ocupación"
"Nuevo León","50.00"
"Chihuahua","45.05"
"Durango","41.93"
"Ciudad de México","41.36"
"Nayarit","39.18"
"Colima","37.36"
"México","36.92"
"Coahuila de Zaragoza","36.34"
"Hidalgo","35.21"
"Oaxaca","33.41"
"Guerrero","28.12"
"Michoacán de Ocampo","27.27"
"Veracruz de Ignacio de La Llave","24.07"
"Aguascalientes","21.03"
"Jalisco","20.80"
"Sinaloa","20.76"
"Baja California","20.66"
"Zacatecas","19.18"
"Tamaulipas","18.81"
"Baja California Sur","18.49"
"Quintana Roo","18.04"
"Guanajuato","17.81"
"San Luis Potosí","17.74"
"Querétaro","17.03"
"Tabasco","16.97"
"Morelos","16.40"
"Puebla","16.24"
"Sonora","15.28"
"Yucatán","11.74"
"Tlaxcala","9.28"
"Chiapas","4.13"
"Campeche","3.66"
