"Estado","% Ocupación"
"Querétaro","80.55"
"Ciudad de México","72.39"
"Tlaxcala","62.50"
"Oaxaca","62.09"
"Yucatán","58.53"
"México","57.75"
"Tabasco","48.07"
"Morelos","47.14"
"Zacatecas","45.00"
"Nuevo León","41.38"
"Puebla","37.57"
"Aguascalientes","36.20"
"Jalisco","35.51"
"San Luis Potosí","33.73"
"Guanajuato","31.18"
"Hidalgo","30.64"
"Veracruz de Ignacio de La Llave","30.58"
"Colima","30.00"
"Tamaulipas","28.82"
"Sinaloa","28.57"
"Chihuahua","27.88"
"Michoacán de Ocampo","27.50"
"Guerrero","27.19"
"Durango","25.00"
"Baja California","18.18"
"Quintana Roo","17.94"
"Baja California Sur","14.28"
"Coahuila de Zaragoza","10.90"
"Nayarit","6.66"
"Sonora","4.83"
"Chiapas","4.76"
"Campeche","0.00"
