"Estado","% Ocupación"
"Colima","52.79"
"Nuevo León","52.19"
"Nayarit","48.14"
"Ciudad de México","46.24"
"Hidalgo","40.06"
"Durango","38.21"
"Veracruz de Ignacio de La Llave","37.67"
"México","37.06"
"Michoacán de Ocampo","34.50"
"Guerrero","33.39"
"Puebla","31.85"
"Coahuila de Zaragoza","30.45"
"Zacatecas","30.02"
"Querétaro","27.15"
"Tamaulipas","26.17"
"Sinaloa","25.70"
"Baja California Sur","25.55"
"Baja California","25.34"
"Chihuahua","25.19"
"Guanajuato","24.22"
"Yucatán","23.87"
"Oaxaca","23.84"
"Jalisco","22.39"
"Morelos","21.97"
"San Luis Potosí","21.58"
"Aguascalientes","21.49"
"Tabasco","20.28"
"Quintana Roo","19.17"
"Sonora","13.32"
"Tlaxcala","13.20"
"Chiapas","6.35"
"Campeche","5.62"
