"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","87.50"
"Querétaro","75.00"
"Tabasco","74.81"
"Puebla","72.61"
"Nuevo León","71.81"
"Ciudad de México","70.76"
"Veracruz de Ignacio de La Llave","69.62"
"Baja California","64.28"
"Oaxaca","63.63"
"Colima","63.63"
"Sinaloa","62.65"
"Zacatecas","61.29"
"Tamaulipas","59.31"
"México","54.62"
"Yucatán","54.38"
"Guanajuato","54.02"
"Aguascalientes","53.06"
"Quintana Roo","52.17"
"Sonora","51.78"
"Chiapas","38.19"
"Guerrero","36.60"
"Coahuila de Zaragoza","36.58"
"San Luis Potosí","36.08"
"Chihuahua","33.33"
"Durango","31.25"
"Jalisco","28.81"
"Morelos","28.00"
"Hidalgo","25.00"
"Michoacán de Ocampo","25.00"
"Campeche","11.76"
"Baja California Sur","0.00"
