"Estado","% Ocupación"
"Durango","77.01"
"Zacatecas","70.56"
"Coahuila de Zaragoza","67.07"
"Nuevo León","63.48"
"Ciudad de México","59.51"
"Chihuahua","56.13"
"Guanajuato","52.71"
"Hidalgo","47.93"
"México","45.88"
"Aguascalientes","45.66"
"Baja California","42.40"
"Querétaro","39.86"
"Sonora","36.56"
"Guerrero","30.46"
"Michoacán de Ocampo","26.62"
"Oaxaca","26.61"
"Nayarit","25.16"
"Puebla","24.95"
"San Luis Potosí","23.32"
"Jalisco","22.26"
"Veracruz de Ignacio de La Llave","21.66"
"Sinaloa","20.82"
"Morelos","17.89"
"Tamaulipas","17.75"
"Colima","16.74"
"Tabasco","16.66"
"Baja California Sur","15.95"
"Quintana Roo","12.05"
"Tlaxcala","11.52"
"Yucatán","10.87"
"Chiapas","2.89"
"Campeche","2.80"
