"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","86.42"
"México","85.50"
"Querétaro","80.55"
"Nuevo León","78.35"
"Zacatecas","75.00"
"Tabasco","70.23"
"Puebla","65.26"
"Sonora","63.63"
"Morelos","62.00"
"Durango","61.29"
"Coahuila de Zaragoza","55.17"
"Aguascalientes","54.73"
"Oaxaca","54.23"
"Yucatán","50.00"
"Jalisco","49.13"
"Guanajuato","47.57"
"Hidalgo","46.66"
"Sinaloa","39.58"
"Veracruz de Ignacio de La Llave","37.60"
"Baja California","36.36"
"Quintana Roo","36.06"
"Tamaulipas","34.04"
"Chihuahua","28.33"
"San Luis Potosí","26.96"
"Michoacán de Ocampo","26.19"
"Guerrero","20.00"
"Baja California Sur","9.09"
"Chiapas","3.33"
"Campeche","3.12"
"Nayarit","0.00"
"Colima","0.00"
