"Estado","% Ocupación"
"Chihuahua","58.57"
"Aguascalientes","47.61"
"Colima","44.76"
"Nuevo León","44.66"
"Ciudad de México","43.41"
"Durango","40.86"
"Baja California","30.90"
"Coahuila de Zaragoza","30.76"
"Zacatecas","29.51"
"Querétaro","29.49"
"San Luis Potosí","28.44"
"México","28.14"
"Michoacán de Ocampo","26.25"
"Oaxaca","23.89"
"Sinaloa","22.01"
"Nayarit","20.94"
"Hidalgo","20.81"
"Jalisco","20.17"
"Baja California Sur","19.79"
"Tlaxcala","19.69"
"Tamaulipas","19.13"
"Veracruz de Ignacio de La Llave","18.88"
"Tabasco","17.04"
"Guerrero","16.04"
"Sonora","14.76"
"Puebla","14.66"
"Morelos","12.39"
"Quintana Roo","11.60"
"Yucatán","10.31"
"Guanajuato","9.35"
"Chiapas","1.92"
"Campeche","0.00"
