"Estado","% Ocupación"
"Querétaro","67.64"
"Zacatecas","45.00"
"Yucatán","40.00"
"Chihuahua","35.55"
"Ciudad de México","34.05"
"Aguascalientes","32.75"
"México","32.36"
"Tabasco","28.81"
"Oaxaca","25.27"
"Michoacán de Ocampo","25.00"
"Nuevo León","22.78"
"Guerrero","22.22"
"Tamaulipas","21.66"
"Quintana Roo","20.00"
"Puebla","19.23"
"Sonora","19.23"
"Durango","18.30"
"Sinaloa","16.82"
"Jalisco","16.42"
"Veracruz de Ignacio de La Llave","14.38"
"Guanajuato","12.04"
"Baja California","11.11"
"San Luis Potosí","9.09"
"Coahuila de Zaragoza","7.27"
"Chiapas","6.34"
"Campeche","5.88"
"Hidalgo","3.50"
"Morelos","2.85"
"Nayarit","0.00"
"Colima","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
