"Estado","% Ocupación"
"Zacatecas","78.57"
"Ciudad de México","70.88"
"Querétaro","68.75"
"Yucatán","66.00"
"Nuevo León","63.95"
"Durango","54.54"
"Michoacán de Ocampo","54.16"
"Coahuila de Zaragoza","53.33"
"Aguascalientes","51.85"
"Tlaxcala","50.00"
"Tamaulipas","49.55"
"Veracruz de Ignacio de La Llave","47.28"
"Baja California","45.56"
"México","42.79"
"Jalisco","38.52"
"Chihuahua","38.29"
"San Luis Potosí","35.57"
"Tabasco","34.61"
"Puebla","33.33"
"Quintana Roo","31.16"
"Guerrero","26.80"
"Guanajuato","25.89"
"Hidalgo","25.60"
"Oaxaca","25.47"
"Sinaloa","22.82"
"Sonora","20.48"
"Morelos","18.75"
"Baja California Sur","16.21"
"Campeche","15.00"
"Colima","10.52"
"Chiapas","10.12"
"Nayarit","6.66"
