"Estado","% Ocupación"
"Nuevo León","42.23"
"Ciudad de México","39.76"
"Colima","39.13"
"Aguascalientes","35.32"
"Chihuahua","30.76"
"México","27.69"
"Oaxaca","25.95"
"Baja California","24.80"
"Zacatecas","23.63"
"Querétaro","23.25"
"Tabasco","22.15"
"Michoacán de Ocampo","21.96"
"San Luis Potosí","21.65"
"Sinaloa","21.14"
"Baja California Sur","20.91"
"Veracruz de Ignacio de La Llave","20.49"
"Jalisco","19.48"
"Durango","19.19"
"Yucatán","18.49"
"Guerrero","17.84"
"Coahuila de Zaragoza","16.59"
"Hidalgo","16.59"
"Quintana Roo","14.78"
"Tamaulipas","14.06"
"Puebla","13.97"
"Morelos","13.93"
"Tlaxcala","13.70"
"Sonora","13.33"
"Nayarit","10.83"
"Guanajuato","9.31"
"Chiapas","5.30"
"Campeche","1.37"
