"Estado","% Ocupación"
"Ciudad de México","87.98"
"México","81.14"
"Nuevo León","72.33"
"Guanajuato","71.69"
"Hidalgo","71.31"
"Baja California","60.20"
"Morelos","56.39"
"Puebla","53.07"
"Querétaro","51.44"
"Sonora","48.77"
"Coahuila de Zaragoza","45.64"
"Michoacán de Ocampo","43.13"
"Durango","43.03"
"Oaxaca","42.29"
"Zacatecas","39.64"
"Tlaxcala","37.46"
"Guerrero","37.00"
"Jalisco","36.71"
"Nayarit","36.21"
"Baja California Sur","32.15"
"Veracruz de Ignacio de La Llave","30.76"
"Aguascalientes","29.61"
"Tabasco","29.02"
"Tamaulipas","24.58"
"Sinaloa","22.78"
"Chihuahua","22.74"
"San Luis Potosí","22.63"
"Quintana Roo","21.16"
"Colima","20.32"
"Yucatán","8.97"
"Chiapas","4.64"
"Campeche","4.39"
