"Estado","% Ocupación"
"Chihuahua","50.23"
"Colima","43.51"
"Aguascalientes","43.38"
"Nuevo León","42.59"
"Ciudad de México","40.90"
"Durango","38.29"
"Oaxaca","30.47"
"Coahuila de Zaragoza","29.05"
"Baja California","27.89"
"Zacatecas","26.78"
"San Luis Potosí","26.55"
"Michoacán de Ocampo","26.31"
"México","25.51"
"Querétaro","25.51"
"Jalisco","20.81"
"Tabasco","19.54"
"Veracruz de Ignacio de La Llave","18.43"
"Baja California Sur","18.27"
"Tlaxcala","17.42"
"Nayarit","17.36"
"Sinaloa","17.35"
"Tamaulipas","17.13"
"Hidalgo","16.80"
"Sonora","15.76"
"Morelos","15.25"
"Guerrero","13.70"
"Puebla","13.20"
"Yucatán","11.15"
"Quintana Roo","9.37"
"Guanajuato","8.72"
"Chiapas","2.70"
"Campeche","0.00"
