"Estado","% Ocupación"
"Puebla","31.19"
"Ciudad de México","29.05"
"Morelos","28.41"
"México","25.61"
"Durango","23.88"
"Guerrero","21.91"
"Chihuahua","20.55"
"Baja California Sur","20.07"
"Querétaro","19.86"
"Oaxaca","18.64"
"Sonora","18.36"
"Hidalgo","16.78"
"Aguascalientes","16.66"
"Veracruz de Ignacio de La Llave","15.83"
"Michoacán de Ocampo","15.77"
"Sinaloa","14.23"
"Zacatecas","13.82"
"Tabasco","13.77"
"Tlaxcala","13.53"
"Nuevo León","12.98"
"Colima","12.38"
"Tamaulipas","12.20"
"Yucatán","11.81"
"Quintana Roo","10.44"
"Jalisco","10.08"
"Guanajuato","9.12"
"Nayarit","8.67"
"San Luis Potosí","7.73"
"Baja California","6.79"
"Coahuila de Zaragoza","5.16"
"Chiapas","4.26"
"Campeche","3.16"
