"Estado","% Ocupación"
"Morelos","46.02"
"Puebla","44.58"
"Ciudad de México","44.08"
"Oaxaca","43.00"
"México","37.27"
"Querétaro","36.67"
"Guerrero","28.18"
"Durango","25.00"
"Hidalgo","24.59"
"Nuevo León","21.47"
"Aguascalientes","21.36"
"Michoacán de Ocampo","19.35"
"Veracruz de Ignacio de La Llave","18.50"
"Baja California Sur","18.14"
"Tabasco","17.41"
"Guanajuato","15.77"
"Sinaloa","14.01"
"Jalisco","13.98"
"Yucatán","13.96"
"Zacatecas","13.93"
"Sonora","13.60"
"Chihuahua","13.20"
"Nayarit","13.02"
"Colima","12.12"
"Tamaulipas","11.47"
"San Luis Potosí","10.90"
"Quintana Roo","9.78"
"Tlaxcala","9.55"
"Baja California","8.59"
"Coahuila de Zaragoza","6.09"
"Chiapas","5.59"
"Campeche","3.48"
