"Estado","% Ocupación"
"Colima","58.25"
"Nayarit","58.16"
"Nuevo León","57.85"
"Ciudad de México","48.04"
"Hidalgo","42.53"
"Coahuila de Zaragoza","39.92"
"Veracruz de Ignacio de La Llave","38.21"
"México","37.99"
"Durango","37.22"
"Michoacán de Ocampo","36.84"
"Puebla","33.91"
"Tamaulipas","31.55"
"Sinaloa","31.42"
"Guerrero","30.84"
"Zacatecas","30.74"
"Baja California","30.07"
"Baja California Sur","29.13"
"Aguascalientes","28.93"
"Oaxaca","28.03"
"Guanajuato","27.93"
"Chihuahua","27.52"
"Yucatán","27.46"
"Querétaro","27.41"
"Tabasco","25.06"
"Jalisco","22.63"
"San Luis Potosí","21.71"
"Quintana Roo","21.48"
"Morelos","20.12"
"Sonora","16.47"
"Tlaxcala","11.84"
"Campeche","7.87"
"Chiapas","5.77"
