"Estado","% Ocupación"
"Nayarit","51.91"
"Nuevo León","44.56"
"Ciudad de México","43.91"
"Guerrero","40.61"
"Colima","39.48"
"México","35.55"
"Michoacán de Ocampo","35.26"
"Hidalgo","34.62"
"Veracruz de Ignacio de La Llave","33.92"
"Durango","29.55"
"Puebla","28.87"
"Zacatecas","28.53"
"Oaxaca","28.18"
"Coahuila de Zaragoza","28.10"
"Sinaloa","24.36"
"Tamaulipas","23.61"
"Morelos","23.47"
"Chihuahua","23.12"
"San Luis Potosí","23.00"
"Baja California Sur","22.84"
"Jalisco","22.34"
"Querétaro","22.33"
"Quintana Roo","22.27"
"Guanajuato","22.02"
"Tabasco","21.38"
"Baja California","21.36"
"Aguascalientes","19.56"
"Yucatán","18.95"
"Sonora","15.96"
"Tlaxcala","15.56"
"Chiapas","6.80"
"Campeche","4.42"
