"Estado","% Ocupación"
"Ciudad de México","86.23"
"México","81.84"
"Hidalgo","80.37"
"Guanajuato","78.13"
"Nuevo León","77.83"
"Morelos","60.34"
"Baja California","57.63"
"Puebla","57.14"
"Sonora","56.69"
"Querétaro","54.93"
"Coahuila de Zaragoza","47.98"
"Tlaxcala","47.55"
"Oaxaca","44.39"
"Nayarit","43.01"
"Michoacán de Ocampo","42.64"
"Guerrero","41.28"
"Durango","41.19"
"Jalisco","41.05"
"Zacatecas","38.75"
"Baja California Sur","33.85"
"Veracruz de Ignacio de La Llave","33.05"
"Quintana Roo","30.28"
"Colima","30.16"
"Aguascalientes","28.24"
"Sinaloa","26.56"
"Tamaulipas","25.96"
"San Luis Potosí","24.87"
"Tabasco","24.70"
"Chihuahua","22.96"
"Yucatán","10.23"
"Chiapas","5.86"
"Campeche","5.14"
