"Estado","% Ocupación"
"Ciudad de México","40.88"
"México","34.80"
"Baja California","29.84"
"Sinaloa","27.94"
"Coahuila de Zaragoza","26.17"
"Baja California Sur","25.80"
"Morelos","24.69"
"Durango","20.00"
"Chihuahua","19.28"
"Hidalgo","17.64"
"Nayarit","16.66"
"Guerrero","14.84"
"Tlaxcala","14.28"
"Quintana Roo","13.71"
"Tabasco","13.51"
"Veracruz de Ignacio de La Llave","13.04"
"Campeche","10.00"
"Oaxaca","9.82"
"Puebla","9.70"
"Michoacán de Ocampo","9.14"
"Sonora","8.49"
"San Luis Potosí","8.44"
"Yucatán","6.98"
"Zacatecas","6.75"
"Jalisco","6.65"
"Tamaulipas","6.32"
"Querétaro","6.30"
"Guanajuato","4.80"
"Nuevo León","3.65"
"Chiapas","2.56"
"Aguascalientes","1.92"
"Colima","1.76"
