"Estado","% Ocupación"
"Querétaro","77.41"
"Tlaxcala","75.00"
"Zacatecas","68.29"
"Nuevo León","67.47"
"Tamaulipas","64.80"
"Ciudad de México","63.59"
"Yucatán","61.36"
"Durango","60.65"
"Aguascalientes","57.31"
"Veracruz de Ignacio de La Llave","52.38"
"México","48.68"
"Baja California","47.47"
"Michoacán de Ocampo","46.34"
"Quintana Roo","45.16"
"Oaxaca","44.44"
"San Luis Potosí","39.44"
"Jalisco","39.05"
"Tabasco","38.88"
"Hidalgo","38.37"
"Puebla","36.47"
"Guanajuato","35.86"
"Sinaloa","33.70"
"Coahuila de Zaragoza","33.33"
"Chihuahua","32.91"
"Colima","31.81"
"Sonora","26.66"
"Morelos","25.92"
"Campeche","24.44"
"Chiapas","23.33"
"Guerrero","23.21"
"Baja California Sur","20.51"
"Nayarit","10.00"
